PATHS-UP MultiModal Wearable
Firmware Version: 0.7.6.1

PPG Settings
PPG Channel: 1
DAC Value: 0 Voltage: 0.00V
PGA Gain Setting: 7
LED Wavelength: LED Green
PPG Channel: 2
DAC Value: 0 Voltage: 0.00V
PGA Gain Setting: 7
LED Wavelength: LED Green

BioZ Settings
BioZ Carrier Frequency:	17000 Hz
Current Setting:	Off


Contact Pressure
w: 0.00 g, p: 0.00 mmHg
w: 0.00 g, p: 0.00 mmHg

Data Format: ASCII Unsigned Integers
Sample Rate: 100
Sample Time: 10
Desired Samples: 1000

Start Tick: 252190 at 12-35-46.201 2023-10-26
Sample Count,PPG 1,PPG 2,BioZ 1,BioZ 2
768,10898,5088,40,25
769,10895,5092,36,24
770,10921,5091,38,24
771,10916,5090,36,23
772,10923,5092,36,22
773,10925,5090,37,25
774,10907,5093,37,24
775,10913,5089,38,22
776,10884,5092,35,21
777,10872,5092,37,19
778,10862,5091,36,24
779,10819,5090,36,24
780,10813,5088,36,24
781,10783,5090,38,22
782,10770,5091,37,24
783,10769,5089,39,24
784,10727,5091,36,26
785,10738,5092,36,25
786,10727,5090,37,24
787,10717,5091,36,23
788,10729,5089,37,23
789,10708,5090,38,22
790,10723,5089,38,23
791,10721,5091,36,25
792,10724,5090,38,26
793,10754,5091,35,26
794,10743,5090,37,26
795,10759,5090,38,25
796,10758,5088,37,23
797,10754,5090,35,22
798,10784,5089,37,21
799,10775,5089,37,23
800,10791,5090,36,22
801,10796,5089,35,24
802,10785,5090,36,20
803,10805,5091,37,23
804,10795,5090,37,22
805,10802,5090,37,21
806,10810,5087,37,25
807,10796,5091,36,21
808,10815,5089,37,23
809,10801,5091,39,22
810,10812,5088,36,22
811,10819,5088,37,22
812,10808,5091,37,22
813,10826,5092,38,24
814,10820,5090,35,24
815,10830,5090,37,25
816,10848,5091,37,23
817,10836,5090,38,24
818,10853,5092,37,20
819,10855,5090,37,24
820,10857,5090,37,21
821,10886,5090,38,22
822,10869,5089,38,21
823,10891,5092,37,21
824,10899,5091,37,21
825,10901,5091,37,21
826,10932,5092,36,22
827,10917,5091,37,21
828,10939,5092,36,23
829,10951,5092,36,24
830,10948,5091,36,22
831,10974,5093,35,24
832,10970,5089,36,24
833,10976,5091,36,23
834,10985,5090,39,22
835,10977,5092,36,19
836,10992,5092,38,26
837,10981,5091,37,24
838,10973,5092,37,23
839,10970,5092,36,22
840,10936,5092,35,22
841,10934,5091,39,22
842,10893,5090,38,21
843,10871,5091,38,23
844,10861,5092,36,24
845,10822,5090,36,22
846,10818,5090,36,22
847,10796,5090,38,26
848,10783,5090,39,20
849,10784,5091,37,24
850,10761,5089,37,27
851,10763,5090,39,23
852,10757,5089,36,26
853,10746,5090,38,26
854,10765,5088,36,23
855,10749,5088,36,23
856,10759,5090,38,25
857,10773,5089,38,22
858,10767,5091,37,20
859,10791,5088,39,21
860,10775,5090,37,23
861,10791,5089,37,26
862,10803,5090,37,23
863,10800,5089,36,23
864,10829,5088,37,21
865,10810,5088,38,22
866,10819,5092,37,23
867,10835,5089,37,23
868,10820,5089,37,23
869,10837,5089,36,25
870,10827,5091,37,25
871,10824,5090,38,23
872,10838,5088,36,21
873,10824,5087,37,26
874,10838,5088,36,23
875,10832,5088,36,24
876,10834,5091,37,23
877,10853,5091,37,24
878,10838,5090,36,28
879,10852,5089,37,25
880,10847,5089,36,23
881,10852,5090,36,23
882,10878,5088,36,23
883,10860,5090,36,25
884,10878,5088,38,21
885,10885,5089,37,24
886,10885,5090,36,25
887,10911,5088,38,22
888,10905,5093,38,24
889,10919,5090,37,23
890,10928,5090,36,22
891,10937,5090,37,24
892,10969,5090,35,21
893,10958,5090,37,22
894,10969,5093,38,22
895,10990,5092,36,23
896,10978,5091,37,23
897,10997,5092,38,20
898,10994,5092,37,18
899,11001,5092,37,23
900,11009,5092,37,21
901,10992,5092,36,23
902,11003,5091,35,26
903,10971,5091,38,27
904,10951,5092,37,24
905,10953,5092,38,20
906,10911,5090,38,23
907,10904,5092,35,24
908,10872,5090,36,25
909,10847,5091,37,22
910,10838,5089,37,22
911,10809,5091,36,25
912,10805,5092,35,24
913,10800,5087,37,23
914,10779,5091,38,24
915,10791,5089,39,23
916,10770,5092,36,22
917,10777,5089,37,23
918,10775,5089,36,21
919,10765,5089,37,20
920,10794,5090,36,22
921,10784,5089,37,24
922,10799,5088,39,24
923,10812,5089,36,25
924,10798,5091,36,25
925,10833,5090,38,24
926,10815,5091,37,25
927,10828,5088,38,22
928,10836,5090,37,23
929,10835,5089,38,24
930,10851,5089,36,22
931,10845,5089,36,21
932,10841,5089,39,22
933,10856,5088,35,22
934,10834,5088,36,25
935,10858,5088,37,24
936,10845,5087,38,24
937,10839,5087,37,24
938,10856,5088,37,26
939,10839,5088,36,27
940,10860,5088,36,27
941,10857,5088,37,25
942,10853,5089,39,25
943,10884,5087,36,26
944,10860,5090,36,24
945,10882,5088,36,22
946,10890,5091,36,21
947,10886,5089,36,22
948,10905,5089,36,23
949,10902,5088,37,21
950,10912,5090,36,23
951,10929,5091,35,23
952,10924,5089,38,25
953,10948,5090,36,24
954,10940,5089,37,23
955,10956,5092,36,21
956,10969,5088,37,22
957,10961,5089,36,22
958,10985,5090,36,21
959,10982,5089,36,24
