VAL,PPG1,PPG2,BIOZ1,BIOZ2
768,27582,28789,47,15
769,27596,28788,46,15
770,27595,28793,48,15
771,27601,28798,48,14
772,27609,28793,48,15
773,27606,28797,48,13
774,27612,28796,47,14
775,27615,28780,45,15
776,27612,28768,48,15
777,27613,28757,48,15
778,27610,28736,48,15
779,27607,28726,47,15
780,27603,28700,47,16
781,27586,28686,47,16
782,27584,28665,47,16
783,27568,28654,48,16
784,27565,28642,47,16
785,27564,28616,48,16
786,27550,28612,48,15
787,27559,28594,47,15
788,27552,28574,47,17
789,27550,28564,46,16
790,27550,28539,47,16
791,27538,28524,46,16
792,27542,28499,46,14
793,27530,28497,46,15
794,27539,28476,46,15
795,27532,28464,47,15
796,27528,28460,48,15
797,27530,28447,46,16
798,27520,28441,46,17
799,27516,28439,48,15
800,27515,28438,48,15
801,27506,28445,46,16
802,27508,28448,47,15
803,27501,28457,47,15
804,27497,28475,48,15
805,27505,28485,46,15
806,27506,28499,47,15
807,27513,28503,47,16
808,27512,28514,46,16
809,27519,28518,47,14
810,27519,28519,48,15
811,27517,28523,48,15
812,27523,28522,48,16
813,27519,28519,47,15
814,27515,28525,47,16
815,27525,28520,47,16
816,27518,28522,46,14
817,27517,28519,47,16
818,27516,28518,48,15
819,27511,28519,49,15
820,27508,28509,48,15
821,27493,28523,48,16
822,27500,28530,48,16
823,27503,28518,48,16
824,27485,28538,46,16
825,27500,28539,46,15
826,27493,28545,48,15
827,27497,28553,47,15
828,27498,28552,47,16
829,27495,28559,46,14
830,27498,28571,47,16
831,27503,28567,48,16
832,27503,28585,47,15
833,27519,28572,48,16
834,27502,28580,48,15
835,27508,28586,47,15
836,27508,28592,46,15
837,27509,28598,47,16
838,27512,28593,47,16
839,27504,28600,46,16
840,27507,28600,48,16
841,27505,28607,47,15
842,27507,28623,47,15
843,27522,28618,50,15
844,27509,28622,48,15
845,27512,28629,47,17
846,27518,28623,47,15
847,27512,28625,47,15
848,27520,28621,47,16
849,27514,28628,47,16
850,27521,28618,48,16
851,27516,28616,48,15
852,27512,28609,47,16
853,27505,28611,47,15
854,27505,28614,46,15
855,27503,28626,46,15
856,27513,28622,47,14
857,27507,28630,46,16
858,27518,28624,47,15
859,27511,28628,47,16
860,27517,28635,47,16
861,27524,28632,48,16
862,27522,28635,47,17
863,27526,28637,47,15
864,27525,28636,48,14
865,27527,28637,47,15
866,27532,28624,47,16
867,27521,28629,47,15
868,27529,28626,47,15
869,27529,28618,48,14
870,27523,28624,46,13
871,27534,28614,47,16
872,27521,28621,48,15
873,27531,28615,48,15
874,27529,28612,50,14
875,27529,28603,48,15
876,27528,28594,46,16
877,27521,28591,48,16
878,27521,28596,48,15
879,27527,28586,47,14
880,27518,28593,46,16
881,27532,28583,47,12
882,27519,28580,49,14
883,27523,28580,48,16
884,27524,28574,47,15
885,27517,28575,48,15
886,27523,28573,46,15
887,27522,28574,48,17
888,27521,28580,47,15
889,27530,28566,47,14
890,27518,28561,46,16
891,27517,28563,47,16
892,27516,28558,48,15
893,27513,28564,47,17
894,27517,28560,46,16
895,27511,28563,48,15
896,27514,28564,46,16
897,27516,28565,47,16
898,27517,28566,47,15
899,27520,28568,46,14
900,27521,28570,47,15
901,27525,28573,48,15
902,27532,28557,46,15
903,27518,28565,48,14
904,27525,28552,47,16
905,27516,28557,47,15
906,27525,28555,47,15
907,27520,28553,46,15
908,27515,28555,47,17
909,27515,28547,47,15
910,27503,28556,46,15
911,27508,28559,46,15
912,27510,28567,49,16
913,27513,28568,47,14
914,27511,28569,45,16
915,27510,28566,47,15
916,27507,28572,47,15
917,27511,28576,47,16
918,27515,28582,47,15
919,27517,28576,46,15
920,27509,28573,47,14
921,27505,28578,48,15
922,27504,28576,47,14
923,27499,28587,47,15
924,27507,28584,47,14
925,27503,28591,47,17
926,27509,28589,48,16
927,27505,28594,48,15
928,27506,28589,47,15
929,27501,28590,47,15
930,27503,28587,47,15
931,27498,28591,46,15
932,27508,28592,47,15
933,27509,28580,48,16
934,27503,28586,46,14
935,27516,28578,46,15
936,27510,28574,48,15
937,27512,28566,47,16
938,27512,28563,48,16
939,27514,28560,48,15
940,27518,28548,46,15
941,27507,28546,47,15
942,27510,28540,48,17
943,27502,28539,47,18
944,27502,28533,48,15
945,27498,28521,46,15
946,27488,28534,48,16
947,27500,28523,46,15
948,27488,28519,47,14
949,27485,28527,45,16
950,27496,28520,48,16
951,27485,28522,47,16
952,27490,28528,46,17
953,27491,28518,46,16
954,27483,28540,48,16
955,27500,28534,47,16
956,27489,28542,47,16
957,27490,28542,46,17
958,27486,28550,47,14
959,27484,28560,45,15
960,27488,28565,46,17
961,27484,28575,46,17
962,27489,28582,46,15
963,27492,28589,48,15
964,27492,28590,47,14
965,27497,28593,48,15
966,27498,28588,47,16
967,27496,28588,48,16
968,27494,28594,47,14
969,27502,28588,47,14
970,27504,28590,48,13
971,27504,28589,48,15
972,27510,28583,47,13
973,27505,28579,47,15
974,27501,28577,48,15
975,27505,28569,46,15
976,27496,28571,49,15
977,27497,28581,48,16
978,27510,28572,48,16
979,27496,28571,47,16
980,27497,28580,48,16
981,27502,28571,47,15
982,27491,28589,48,15
983,27499,28590,48,16
984,27494,28591,48,17
985,27491,28601,47,15
986,27498,28600,47,14
987,27493,28616,47,15
988,27505,28617,46,14
989,27502,28622,47,17
990,27509,28627,47,18
991,27512,28612,47,15
992,27499,28620,48,17
993,27505,28620,48,15
994,27502,28624,46,14
995,27510,28626,47,15
996,27511,28620,48,16
997,27503,28629,49,16
998,27512,28632,48,15
