VAL,PPG1,PPG2,BIOZ1,BIOZ2
623,29891,29675,28,15
624,29946,29653,27,17
625,29932,29656,27,15
626,29938,29684,27,16
627,29973,29648,29,16
628,29928,29674,27,15
629,29958,29666,28,16
630,29947,29663,29,15
631,29943,29696,28,14
632,29988,29654,28,15
633,29942,29680,28,17
634,29975,29687,28,17
635,29986,29659,28,17
636,29963,29709,30,15
637,30022,29677,29,15
638,29989,29690,28,16
639,30011,29694,27,16
640,30019,29664,29,16
641,29991,29709,28,15
642,30047,29679,29,15
643,30021,29691,28,18
644,30039,29705,28,16
645,30062,29672,29,16
646,30027,29719,28,16
647,30086,29694,27,18
648,30057,29707,28,16
649,30079,29727,28,16
650,30112,29687,28,17
651,30065,29711,28,15
652,30089,29704,29,16
653,30080,29680,27,16
654,30054,29706,27,15
655,30083,29645,29,16
656,30016,29666,27,16
657,30046,29642,28,14
658,30023,29622,27,16
659,29994,29656,28,13
660,30024,29608,28,15
661,29957,29620,28,17
662,29959,29618,27,16
663,29939,29596,29,16
664,29899,29643,29,15
665,29949,29597,29,15
666,29895,29626,29,14
667,29925,29625,27,17
668,29915,29601,29,17
669,29884,29633,28,16
670,29927,29626,27,16
671,29920,29619,28,16
672,29914,29644,27,16
673,29941,29598,27,15
674,29895,29641,29,15
675,29945,29614,28,16
676,29922,29621,27,15
677,29924,29650,29,15
678,29955,29609,28,15
679,29902,29649,27,15
680,29941,29630,29,16
681,29917,29631,28,16
682,29921,29655,28,15
683,29945,29613,28,16
684,29886,29646,28,15
685,29918,29636,27,16
686,29900,29627,27,16
687,29900,29649,27,17
688,29919,29616,28,17
689,29878,29621,27,17
690,29879,29633,28,16
691,29889,29609,27,16
692,29862,29647,29,15
693,29901,29611,28,15
694,29851,29634,28,16
695,29874,29637,28,16
696,29878,29609,29,17
697,29841,29653,27,16
698,29906,29628,28,16
699,29868,29641,27,17
700,29879,29652,27,15
701,29900,29624,27,15
702,29872,29662,27,16
703,29920,29647,29,16
704,29901,29648,29,17
705,29903,29673,29,15
706,29940,29646,27,16
707,29924,29662,27,15
708,29945,29660,27,16
709,29944,29652,28,15
710,29945,29685,28,17
711,29987,29643,28,16
712,29929,29678,26,16
713,29970,29673,27,17
714,29964,29667,27,15
715,29962,29696,28,17
716,30003,29655,29,16
717,29961,29687,30,15
718,30009,29683,27,15
719,30004,29662,28,16
720,29990,29701,26,17
721,30046,29669,27,15
722,30011,29691,30,17
723,30041,29697,28,15
724,30057,29668,28,15
725,30034,29698,27,15
726,30071,29686,28,15
727,30060,29690,29,16
728,30068,29710,27,16
729,30086,29672,28,15
730,30043,29711,27,15
731,30076,29681,27,16
732,30034,29680,27,15
733,30024,29689,27,16
734,30034,29638,26,16
735,29972,29660,28,15
736,30001,29636,29,16
737,29961,29636,29,15
738,29950,29654,30,14
739,29966,29606,29,16
740,29897,29636,29,15
741,29924,29624,28,15
742,29894,29614,27,14
743,29873,29646,28,15
744,29909,29616,28,16
745,29865,29628,28,15
746,29873,29633,27,17
747,29878,29614,28,15
748,29856,29655,28,17
749,29912,29616,28,16
750,29869,29637,29,16
751,29903,29625,28,18
752,29895,29601,29,17
753,29864,29649,28,15
754,29924,29618,27,15
755,29885,29631,29,17
756,29903,29648,26,15
757,29924,29615,26,16
758,29878,29653,27,16
759,29926,29632,28,16
