VAL,PPG1,PPG2,BIOZ1,BIOZ2
905,10863,6874,33,18
906,10881,6877,31,19
907,10904,6876,31,20
908,10885,6873,31,19
909,10873,6876,31,19
910,10877,6876,32,21
911,10902,6877,32,19
912,10916,6877,31,20
913,10883,6876,32,19
914,10888,6878,30,19
915,10898,6876,32,19
916,10897,6874,33,20
917,10875,6877,32,18
918,10872,6872,31,20
919,10863,6874,31,18
920,10884,6876,32,18
921,10898,6872,33,18
922,10877,6874,32,21
923,10865,6870,31,19
924,10863,6877,33,20
925,10893,6880,32,19
926,10905,6875,32,20
927,10883,6875,33,20
928,10875,6875,31,22
929,10888,6881,31,17
930,10924,6884,31,20
931,10926,6878,31,19
932,10912,6883,32,20
933,10930,6883,32,19
934,10951,6885,32,20
935,10954,6888,33,20
936,10941,6883,32,20
937,10924,6886,32,20
938,10938,6888,31,20
939,10959,6888,32,19
940,10979,6891,30,18
941,10958,6892,31,19
942,10947,6894,31,20
943,10973,6892,32,19
944,10992,6897,32,19
945,11002,6898,33,19
946,10981,6896,32,19
947,10973,6896,31,19
948,10995,6900,31,19
949,11009,6898,32,19
950,10999,6898,31,18
951,10990,6901,32,19
952,11018,6902,32,19
953,11041,6904,32,20
954,11043,6901,31,21
955,11031,6906,32,19
956,11030,6903,31,20
957,11040,6906,32,20
958,11075,6907,32,17
959,11092,6907,31,20
960,11081,6908,32,20
961,11084,6908,32,21
962,11106,6912,31,18
963,11151,6916,33,21
964,11159,6913,32,20
965,11145,6916,32,20
966,11160,6915,30,20
967,11188,6917,32,19
968,11218,6919,31,19
969,11203,6912,32,19
970,11181,6917,33,20
971,11201,6913,33,19
972,11186,6911,32,18
973,11162,6908,31,20
974,11117,6902,31,19
975,11081,6901,31,19
976,11071,6897,32,19
977,11063,6892,32,21
978,11042,6887,31,20
979,11003,6883,32,20
980,10984,6884,30,20
981,10997,6882,31,19
982,11013,6880,32,19
983,10996,6879,32,19
984,10973,6875,31,21
985,10974,6877,33,19
986,10997,6873,33,21
987,11006,6872,32,19
988,10992,6872,32,19
989,10986,6872,29,19
990,11016,6872,32,21
991,11020,6874,33,18
992,11009,6870,32,19
993,10993,6873,32,20
994,11008,6869,32,19
995,11026,6873,33,20
996,11052,6874,31,19
997,11043,6870,32,19
998,11019,6871,32,20
