VAL,PPG1,PPG2,BIOZ1,BIOZ2
898,10215,5081,38,25
899,10224,5081,36,26
900,10205,5082,37,22
901,10238,5081,36,22
902,10208,5080,36,23
903,10221,5080,36,20
904,10227,5080,36,23
905,10221,5081,37,27
906,10242,5082,36,25
907,10224,5080,36,24
908,10238,5081,37,25
909,10244,5079,36,24
910,10239,5082,35,22
911,10263,5083,36,20
912,10251,5082,36,21
913,10273,5082,37,21
914,10291,5082,36,21
915,10278,5082,36,22
916,10305,5082,37,23
917,10307,5082,35,26
918,10315,5082,37,26
919,10345,5082,37,21
920,10327,5080,35,24
921,10361,5084,36,23
922,10349,5084,38,23
923,10370,5082,35,22
924,10394,5082,36,22
925,10382,5084,36,25
926,10415,5084,35,25
927,10411,5083,36,24
928,10425,5085,36,20
929,10450,5083,36,21
930,10432,5083,36,21
931,10464,5084,35,23
932,10464,5085,36,26
933,10476,5084,35,26
934,10494,5082,37,22
935,10477,5084,36,20
936,10496,5086,36,21
937,10498,5084,36,20
938,10476,5085,36,22
939,10485,5086,36,23
940,10451,5084,36,25
941,10442,5084,35,23
942,10420,5085,36,22
943,10378,5084,37,21
944,10375,5084,36,22
945,10329,5084,37,22
946,10315,5084,36,24
947,10310,5083,36,26
948,10281,5083,36,26
949,10296,5083,35,21
950,10266,5082,35,22
951,10270,5081,36,23
952,10274,5081,38,22
953,10257,5083,36,23
954,10278,5084,38,23
955,10268,5082,36,25
956,10270,5082,37,24
957,10295,5082,37,24
958,10277,5081,35,24
959,10305,5083,36,22
960,10308,5082,36,24
961,10320,5082,35,19
962,10345,5084,37,21
963,10334,5083,36,25
964,10356,5085,36,21
965,10355,5083,37,21
966,10344,5085,37,22
967,10366,5085,35,23
968,10347,5085,36,24
969,10368,5085,36,26
970,10363,5084,37,26
971,10353,5083,37,27
972,10375,5086,37,24
973,10351,5083,36,24
974,10355,5086,39,20
975,10385,5085,37,20
976,10365,5085,36,20
977,10391,5086,36,22
978,10385,5085,37,24
979,10394,5086,36,23
980,10409,5084,37,22
981,10393,5085,36,23
982,10430,5083,37,21
983,10414,5085,37,21
984,10420,5086,36,22
985,10448,5085,37,24
986,10433,5086,35,27
987,10464,5086,38,24
988,10463,5087,37,23
989,10477,5089,37,21
990,10506,5087,37,21
991,10487,5088,37,22
992,10523,5090,36,25
993,10533,5087,36,23
994,10530,5087,37,23
995,10563,5086,37,24
996,10554,5085,36,23
997,10567,5086,36,23
998,10574,5085,37,22
999,10567,5088,37,21
