VAL,PPG1,PPG2,BIOZ1,BIOZ2
792,31192,16269,36,0
793,31197,16259,36,0
794,31195,16249,38,0
795,31198,16243,37,0
796,31189,16235,37,0
797,31206,16232,37,0
798,31206,16223,37,0
799,31202,16220,37,0
800,31225,16213,37,0
801,31216,16212,39,0
802,31225,16213,38,0
803,31223,16215,37,0
804,31233,16229,35,0
805,31245,16234,39,0
806,31238,16234,36,0
807,31253,16242,39,0
808,31262,16245,37,0
809,31262,16253,39,0
810,31273,16242,37,0
811,31265,16244,39,0
812,31281,16250,38,0
813,31292,16245,38,0
814,31291,16245,37,0
815,31294,16253,38,0
816,31290,16265,36,0
817,31299,16285,37,0
818,31306,16288,38,0
819,31283,16303,37,0
820,31290,16315,36,0
821,31269,16314,38,0
822,31258,16327,38,0
823,31256,16325,38,0
824,31232,16327,36,0
825,31237,16336,38,0
826,31221,16330,38,0
827,31215,16325,38,0
828,31220,16319,37,0
829,31212,16314,36,0
830,31214,16319,38,0
831,31211,16316,38,0
832,31204,16318,37,0
833,31219,16321,37,0
834,31217,16323,37,0
835,31226,16329,37,0
836,31227,16332,38,0
837,31224,16344,38,0
838,31233,16342,37,0
839,31224,16333,36,0
840,31236,16338,37,0
841,31241,16332,37,0
842,31236,16337,38,0
843,31242,16341,38,0
844,31242,16335,37,0
845,31241,16351,38,0
846,31257,16351,38,0
847,31240,16358,37,0
848,31259,16358,36,0
849,31250,16363,36,0
850,31248,16388,37,0
851,31266,16400,37,0
852,31256,16409,37,0
853,31270,16417,38,0
854,31270,16422,38,0
855,31266,16436,39,0
856,31275,16443,36,0
857,31276,16446,39,0
858,31279,16448,37,0
859,31275,16446,37,0
860,31270,16458,38,0
861,31282,16466,38,0
862,31273,16469,39,0
863,31286,16478,37,0
864,31298,16485,38,0
865,31297,16489,38,0
866,31307,16492,38,0
867,31303,16504,39,0
868,31316,16523,38,0
869,31323,16531,38,0
870,31312,16548,38,0
871,31336,16547,37,0
872,31335,16538,37,0
873,31339,16542,38,0
874,31352,16540,37,0
875,31357,16548,37,0
876,31369,16559,37,0
877,31370,16561,38,0
878,31378,16573,39,0
879,31389,16571,36,0
880,31374,16580,38,0
881,31376,16599,37,0
882,31371,16603,37,0
883,31356,16615,37,0
884,31363,16614,37,0
885,31343,16615,37,0
886,31346,16600,38,0
887,31325,16592,39,0
888,31319,16576,37,0
889,31317,16567,38,0
890,31303,16558,37,0
891,31303,16543,37,0
892,31301,16525,36,0
893,31296,16516,39,0
894,31307,16509,37,0
895,31293,16508,36,0
896,31292,16506,37,0
897,31294,16496,39,0
898,31291,16489,38,0
899,31310,16482,37,0
900,31301,16481,40,0
901,31309,16490,38,0
902,31322,16486,38,0
903,31314,16472,37,0
904,31326,16462,37,0
905,31325,16456,37,0
906,31325,16458,37,0
907,31343,16448,37,0
908,31330,16449,38,0
909,31345,16449,38,0
910,31344,16433,38,0
911,31339,16441,37,0
912,31354,16433,39,0
913,31340,16446,38,0
914,31350,16450,37,0
915,31343,16432,37,0
916,31342,16434,37,0
917,31347,16438,37,0
918,31338,16451,40,0
919,31352,16457,36,0
920,31349,16459,38,0
921,31351,16472,37,0
922,31363,16480,37,0
923,31357,16490,37,0
924,31355,16498,37,0
925,31355,16490,37,0
926,31356,16486,38,0
927,31369,16501,38,0
928,31376,16500,38,0
929,31378,16511,38,0
930,31385,16507,39,0
931,31383,16503,39,0
932,31397,16499,38,0
933,31396,16500,38,0
934,31396,16506,37,0
935,31397,16506,38,0
936,31397,16510,37,0
937,31417,16511,39,0
938,31411,16511,39,0
939,31413,16532,38,0
940,31431,16528,36,0
941,31417,16531,37,0
942,31428,16538,37,0
943,31411,16542,36,0
944,31398,16560,38,0
945,31404,16574,39,0
946,31381,16593,38,0
947,31382,16594,38,0
948,31365,16594,39,0
949,31344,16598,39,0
950,31344,16593,36,0
951,31324,16583,37,0
952,31324,16581,37,0
953,31319,16585,38,0
954,31320,16587,39,0
955,31322,16587,38,0
956,31321,16578,37,0
957,31328,16574,37,0
958,31332,16559,37,0
959,31321,16560,37,0
960,31335,16565,38,0
961,31326,16570,37,0
962,31336,16583,38,0
963,31346,16585,36,0
964,31336,16589,37,0
965,31344,16594,38,0
966,31346,16592,38,0
967,31349,16605,38,0
968,31357,16607,38,0
969,31353,16608,38,0
970,31363,16618,37,0
971,31361,16616,39,0
972,31364,16619,37,0
973,31371,16619,38,0
974,31361,16618,37,0
975,31377,16610,39,0
976,31371,16604,37,0
977,31369,16617,38,0
978,31383,16611,38,0
979,31372,16619,38,0
980,31387,16621,38,0
981,31375,16618,37,0
982,31371,16624,38,0
983,31384,16617,38,0
984,31366,16619,38,0
985,31380,16624,38,0
986,31382,16629,36,0
987,31384,16632,38,0
988,31394,16630,37,0
989,31384,16632,37,0
990,31396,16647,37,0
991,31405,16636,36,0
992,31397,16643,36,0
993,31413,16654,38,0
994,31415,16665,38,0
995,31419,16680,37,0
996,31426,16687,38,0
997,31419,16692,38,0
998,31425,16711,38,0
999,31420,16728,37,0
